25	250050	detachable collars
21	210035	heat-insulated containers for beverages
26	260053	zippers
21	210106	washtubs
12	120194	adhesive rubber patches for repairing inner tubes
31	310034	coconuts
7	70147	de-aerators for feedwater
6	60177	steps [ladders] of metal
3	30225	sunscreen preparations
7	70244	igniting magnetos
20	200133	rattan
30	300183	spring rolls
6	60052	iron slabs
1	10079	glutinous tree-banding preparations
5	50325	cream of tartar for pharmaceutical purposes
28	280152	waterskis
5	50163	greases for medical purposes
9	90410	pressure indicators
8	80205	knives*
44	440034	hairdressing
1	10707	polymer resins, unprocessed
12	120271	armoured vehicles
22	220044	grasses for upholstering
30	300031	capers
1	10558	volatile alkali [ammonia] for industrial purposes
37	370049	vehicle lubrication
29	290167	fish mousses
1	10343	gurjun balsam for use in the manufacture of varnish
1	10011	acetone
26	260142	haberdashery bows
5	50234	sanitary pads
41	410214	conducting guided climbing tours
36	360107	financial valuation of wool
26	260135	artificial Christmas garlands
1	10385	mangrove bark for industrial purposes
5	50366	diastase for medical purposes
2	20021	anti-corrosive bands
9	90349	rules [measuring instruments]
14	140001	agates
26	260071	mica spangles
7	70295	kneading machines
7	70317	pressure regulators [parts of machines]
10	100064	cushions for medical purposes
29	290045	fruit pulp
20	200118	gun racks
1	10209	flower preservatives
16	160350	chart pointers, non-electronic
6	60422	telephone boxes of metal
1	10480	seed preserving substances
11	110352	pounded rice cake making machines, electric, for household purposes
5	50012	dental amalgams
7	70015	carburetter feeders
20	200297	window stops, not of metal or rubber
21	210065	stew-pans
3	30083	antistatic preparations for household purposes
7	70505	soldering irons, gas-operated
36	360022	safe deposit services
31	310049	draff
35	350117	updating and maintenance of data in computer databases
19	190234	aquarium sand
25	250155	tee-shirts
4	40020	vaporized fuel mixtures
22	220081	braces, not of metal, for handling loads
33	330026	alcoholic beverages, except beer
24	240038	lingerie fabric
8	80265	air pumps, hand-operated
7	70075	guards [parts of machines]
5	50051	cattle washes [insecticides]
11	110163	gas lamps
16	160364	obliterating stamps
7	70166	fleshing machines
24	240085	curtains of textile or plastic
26	260132	embroidery needles
21	210169	bread boards
11	110208	refining towers for distillation
6	60433	metal cages for wild animals
5	50441	disinfectants
1	10320	gallic acid for the manufacture of ink
18	180133	suitcases with wheels
24	240010	buckram
5	50331	glycerine for medical purposes
19	190174	tombs, not of metal
1	10499	soot for industrial or agricultural purposes
22	220018	coconut fibre
26	260145	lingerie tapes
6	60030	silver solder
25	250151	clothing of leather
7	70366	journals [parts of machines]
6	60090	pillars of metal for building
1	10557	preparations for stimulating cooking for industrial purposes
19	190098	granite
7	70035	saw benches [parts of machines]
1	10188	chrome alum
21	210146	grill supports
21	210224	piggy banks
29	290175	flaxseed oil for food
12	120142	transmissions for land vehicles
19	190231	agglomerated bagasses of cane [building material]
9	90461	stereoscopic apparatus
3	30035	carbides of metal [abrasives]
42	420036	architectural consultancy
18	180082	saddlery
16	160045	wristbands for the retention of writing instruments
9	90246	cases especially made for photographic apparatus and instruments
19	190080	branching pipes, not of metal
24	240030	mattress covers
9	90680	resuscitation mannequins [teaching apparatus]
7	70159	trimming machines
29	290147	meat, canned
9	90379	micrometer gauges
34	340009	tobacco pipes
41	410105	sign language interpretation
31	310021	sugarcane
29	290033	cream [dairy products]
5	50317	medical preparations for slimming purposes
30	300222	pastry dough
9	90822	telepresence robots
10	100191	blankets, electric, for medical purposes
9	90433	lever scales [steelyards]
18	180114	net bags for shopping
21	210002	feeding troughs
34	340007	lighters for smokers
35	350156	media relations services
25	250013	hosiery
8	80085	milling cutters [hand tools]
33	330016	mead [hydromel]
5	50306	bromine for pharmaceutical purposes
12	120248	baskets adapted for bicycles
9	90469	telegraph wires
19	190122	road marking sheets and strips of synthetic material
1	10558	ammonia [volatile alkali] for industrial purposes
14	140062	olivine [gems]
33	330016	hydromel [mead]
12	120227	torque converters for land vehicles
5	50199	mangrove bark for pharmaceutical purposes
14	140117	hat jewelry
30	300055	gingerbread
24	240114	bed blankets
20	200305	plastic keys
1	10579	biological preparations, other than for medical or veterinary purposes
1	10085	arsenious acid
3	30171	sun-tanning preparations [cosmetics]
21	210152	glass wool, other than for insulation
32	320022	vegetable juices [beverages]
29	290154	potato flakes
9	90559	discharge tubes, electric, other than for lighting
31	310082	maize
14	140073	semi-precious stones
16	160338	packaging material made of starches
3	30155	talcum powder, for toilet use
31	310022	locust beans, raw
40	400009	woodworking
13	130052	projectiles [weapons]
9	90761	scales with body mass analysers
24	240004	upholstery fabrics
28	280243	portable games and toys incorporating telecommunication functions
14	140040	wire of precious metal [jewelry]
42	420096	research in the field of physics
11	110196	luminous house numbers
15	150077	keys for musical instruments
9	90685	DVD players
24	240064	woollen cloth
12	120211	anti-theft alarms for vehicles
8	80157	sledgehammers
29	290171	seeds, prepared*
2	20007	aluminium paints
12	120272	engine mounts for land vehicles
18	180096	leather shoulder straps
6	60397	crash barriers of metal for roads
5	50435	protein dietary supplements
1	10529	tetrachlorides
1	10606	solvents for varnishes
5	50473	medicated after-shave lotions
21	210349	cosmetic spatulas
11	110257	heaters, electric, for feeding bottles
28	280021	billiard markers
37	370138	tyre balancing
1	10608	water-purifying chemicals
5	50184	jujube, medicated
2	20096	paper for dyeing Easter eggs
10	100224	ear plugs [ear protection devices]
45	450241	concierge services
6	60095	guard rails of metal for railways
9	90785	square rulers for measuring
9	90347	measuring instruments
38	380030	communications by fibre optic networks
25	250115	topcoats
39	390072	freight brokerage
30	300122	sauces [condiments]
30	300149	coffee-based beverages
2	20073	lamp black [pigment]
44	440086	massage
9	90014	acoustic alarms
9	90218	galvanic cells
12	120153	paddles for canoes
3	30148	shaving preparations
37	370025	shoe repair
36	360011	financial customs brokerage services
16	160288	sheets of reclaimed cellulose for wrapping
37	370018	strong-room maintenance and repair
35	350074	telephone answering for unavailable subscribers
8	80096	thistle extractors [hand tools]
16	160094	toilet paper
20	200318	legs for furniture
1	10418	sensitized paper
18	180096	shoulder belts [straps] of leather
18	180046	stirrup leathers
31	310063	turf, natural
14	140122	cuff links
11	110265	barbecues
41	410036	modelling for artists
33	330025	alcoholic extracts
31	310020	cocoa beans, raw
7	70086	centrifugal machines
28	280172	surfboard leashes
7	70083	cream/milk separators
16	160030	paintings [pictures], framed or unframed
16	160302	writing cases [sets]
35	350107	telemarketing services
19	190083	beams, not of metal
42	420167	underwater exploration
1	10681	potting soil
1	10518	surface-active chemical agents
7	70027	self-oiling bearings
20	200175	curtain rods
30	300168	royal jelly*
12	120076	mine cars
28	280057	checkerboards
11	110339	book sterilisation apparatus
6	60026	harness of metal for load handling
21	210348	hip flasks
42	420244	monitoring of computer systems for detecting unauthorized access or data breach
11	110123	water purification installations
1	10575	chemicals for the manufacture of paints
26	260144	breast lift tapes
9	90691	clothing especially made for laboratories
30	300263	apple sauce [condiment]
3	30084	emery paper
1	10214	corrosive preparations
11	110095	hair dryers
20	200207	bins, not of metal
6	60322	tile floorings of metal
9	90192	record players
14	140028	chronometers
5	50237	paper for mustard poultices
11	110276	water intake apparatus
9	90253	apparatus for fermentation [laboratory apparatus]
11	110017	hot air bath fittings
15	150076	xylophones
9	90159	correcting lenses [optics]
21	210255	coffee services [tableware]
17	170116	insulating refractory materials
41	410065	rental of skin diving equipment
16	160331	comic books
1	10519	terbium
10	100271	gum massagers for babies
30	300093	bread*
11	110089	plate warmers
19	190029	manufactured timber
5	50169	hemoglobin
10	100132	X-ray photographs for medical purposes
12	120293	bags adapted for strollers
11	110240	regulating and safety accessories for gas pipes
9	90737	wearable activity trackers
6	60205	posts of metal
7	70523	wind turbines
1	10384	manganate
13	130002	gun carriages [artillery]
21	210260	deep fryers, non-electric
12	120034	torsion bars for vehicles
16	160090	chromolithographs [chromos]
4	40109	dust absorbing compositions
12	120189	funiculars
11	110154	furnace ash boxes
45	450219	releasing doves for special occasions
1	10236	defoliants
12	120120	axle journals
29	290242	cassoulet
22	220092	plastic fibres for textile use
1	10390	metalloids
7	70475	food processors, electric
30	300215	cream of tartar for culinary purposes
19	190014	asphalt paving
30	300175	custard
35	350043	shorthand
28	280179	divot repair tools [golf accessories]
21	210241	stands for shaving brushes
8	80169	can openers, non-electric
9	90037	amplifiers
16	160085	folders for papers
36	360018	surety services
2	20057	mordants for leather
32	320059	barley wine [beer]
7	70368	teat cups for milking machines
20	200016	clips, not of metal, for cables and pipes
15	150030	horns [musical instruments]
5	50496	swim nappies, reusable, for babies
37	370110	sanding
10	100020	bandages for joints, anatomical
35	350038	publication of publicity texts
3	30055	tailors' wax
39	390087	message delivery
1	10559	alkaline iodides for industrial purposes
9	90671	headphones
8	80150	blades [weapons]
8	80056	lasts [shoemakers' hand tools]
35	350118	business project management services for construction projects
8	80002	abrading instruments [hand instruments]
21	210025	basins [receptacles]
16	160009	franking machines for office use
6	60467	stakes of metal for plants or trees
1	10019	chemical additives to drilling muds
3	30001	adhesives for affixing false hair
9	90215	cables, electric
22	220107	body bags
10	100046	maternity belts
20	200077	bedding, except linen
13	130030	pyroxylin
30	300184	tacos
9	90751	protective films adapted for computer screens
27	270019	floor mats, fire-resistant, for fireplaces and barbecues
3	30025	leather bleaching preparations
2	20089	litharge
25	250083	gaiter straps
30	300153	crystallized rock sugar*
2	20044	cobalt oxide [colorant]
20	200178	reeds [plaiting materials]
26	260002	needles*
19	190179	casement windows, not of metal
18	180084	travelling sets [leatherware]
12	120236	brake segments for vehicles
6	60127	tubes of metal
31	310016	bran
28	280037	kite reels
1	10536	titanium dioxide for industrial purposes
21	210068	ceramics for household purposes
37	370153	cell phone battery charging services
6	60446	paving slabs of metal
11	110169	lamp globes
6	60225	joists of metal
32	320018	table waters
6	60011	steel pipes
7	70270	reapers and threshers
34	340028	herbs for smoking*
1	10694	antioxidants for use in the manufacture of cosmetics
9	90029	food analysis apparatus
15	150050	chin rests for violins
1	10516	technetium
40	400010	cloth edging
32	320021	extracts of hops for making beer
6	60163	limonite
9	90407	radiotelephony sets
27	270007	wallpaper
16	160294	tissues of paper for removing make-up
15	150007	horsehair for bows for musical instruments
7	70173	swaging machines
41	410191	disc jockey services
7	70529	soldering irons, electric
